year,month,start_equity,end_equity,pnl,pnl_pct,withdrawn,positive
2024,11,4000.0,4017.0964002571673,17.09640025716726,0.004274100064291815,8.54820012858363,True
2024,12,4008.5482001285836,3952.4133461069027,-56.134854021680894,-0.014003786712575949,0.0,False
2025,1,3952.4133461069027,3921.4433461069025,-30.970000000000255,-0.007835718910954866,0.0,False
2025,2,3921.4433461069025,3972.220866122979,50.77752001607632,0.01294868127228889,0.0,True
2025,3,3972.220866122979,3941.2525208922,-30.968345230778596,-0.007796229432983353,0.0,False
2025,4,3941.2525208922,3916.8625208922003,-24.389999999999873,-0.006188388049410899,0.0,False
2025,5,3916.8625208922003,3927.702333265847,10.83981237364651,0.0027674732814409247,0.0,True
2025,6,3927.702333265847,3927.702333265847,0.0,0.0,0.0,False
2025,7,3927.702333265847,3927.702333265847,0.0,0.0,0.0,False
2025,8,4000.0,4042.092198272321,42.092198272321184,0.010523049568080296,21.046099136160592,True
2025,9,4021.0460991361606,4021.0460991361606,0.0,0.0,0.0,False
2025,10,4021.0460991361606,4164.3258367663575,143.2797376301969,0.035632453371021444,71.63986881509845,True
2025,11,4092.685967951259,4092.685967951259,0.0,0.0,0.0,False
2025,12,4092.685967951259,4092.685967951259,0.0,0.0,0.0,False
2026,1,4092.685967951259,4037.0346717774373,-55.65129617382172,-0.013597744026688658,0.0,False
2026,2,4037.0346717774373,4007.6995053831088,-29.335166394328553,-0.007266513364229488,0.0,False
2026,3,4007.6995053831088,3978.447334295423,-29.252171087685838,-0.007298993112730774,0.0,False
2026,4,3978.447334295423,3978.447334295423,0.0,0.0,0.0,False
2026,5,3978.447334295423,4025.6753279477143,47.22799365229139,0.011870961127264839,23.613996826145694,True
2026,6,4002.0613311215684,4074.461331121568,72.39999999999964,0.018090677280977525,36.19999999999982,True
2026,7,4038.261331121568,4013.8713311215683,-24.389999999999873,-0.006039727991854827,0.0,False
