entry_time,exit_time,side,entry,exit,lots,pnl,reason
2017-08-23,2017-08-24,-1,1.176161489906311,1.1779268280370472,0.17,-31.2007482225136,stop
2017-08-24,2017-08-25,1,1.1817158837890624,1.1774412805265617,0.07,-30.412222837505116,stop
2017-09-14,2017-09-15,-1,1.1890005688095093,1.1931078027455382,0.07,-29.240637552201974,stop
2017-09-18,2017-09-19,1,1.193776287612915,1.196716287612915,0.19,54.529999999998914,tp
2017-09-21,2017-09-22,-1,1.1871513943099976,1.1950553600524472,0.03,-23.921897227348676,stop
2017-09-22,2017-09-25,1,1.1946175475692749,1.1930575475692748,0.19,-30.970000000000105,stop
2017-09-25,2017-09-26,-1,1.1926596979522706,1.1894846959827146,0.17,52.785033482452036,tp
2017-10-11,2017-10-12,1,1.1815483947372436,1.185432889061998,0.14,53.40292054656247,tp
2017-10-17,2017-10-18,-1,1.1793938497924805,1.1764538497924806,0.19,54.529999999998914,tp
2017-10-19,2017-10-20,1,1.179583468017578,1.178023468017578,0.2,-32.600000000000115,stop
2017-10-23,2017-10-25,-1,1.175304375114441,1.179560218911621,0.07,-30.28090658026018,stop
2017-10-26,2017-10-27,1,1.182135023651123,1.1782433176335259,0.07,-27.731942123179987,stop
2017-10-27,2017-11-14,-1,1.163664422454834,1.171724422454834,0.03,-24.389999999999866,stop
2017-11-14,2017-11-15,1,1.1665536542510986,1.1694936542510985,0.19,54.529999999998914,tp
2017-12-07,2017-12-08,-1,1.1803685049438477,1.1752414111730731,0.11,55.628031478520406,tp
2017-12-14,2017-12-15,1,1.1836460013961791,1.1815352796099858,0.14,-30.53010500670641,stop
2017-12-15,2017-12-18,-1,1.1774357180023194,1.1821547294968195,0.06,-28.73406896700095,stop
2017-12-20,2017-12-28,1,1.1841925759887695,1.1919533313331274,0.07,53.83528741050557,tp
2018-01-10,2018-01-11,-1,1.1928730825805665,1.1956123942280805,0.11,-30.902428122654705,stop
2018-01-12,2018-01-15,1,1.2042699237442016,1.2202099237442017,0.03,47.61000000000019,tp
2018-02-08,2018-02-13,-1,1.226753316345215,1.2348133163452149,0.03,-24.389999999999866,stop
2018-02-14,2018-02-15,1,1.235436238822937,1.238376238822937,0.19,54.529999999998914,tp
2018-02-21,2018-02-27,-1,1.2334724287414551,1.2234352547132483,0.06,59.80304416924084,tp
2018-03-05,2018-03-06,1,1.2316022296524047,1.2345422296524047,0.2,57.399999999998855,tp
2018-03-09,2018-03-12,-1,1.230603299560547,1.233302947490717,0.11,-30.466127231869653,stop
2018-03-13,2018-03-14,1,1.2340184827423095,1.2369584827423095,0.2,57.399999999998855,tp
2018-03-16,2018-03-20,-1,1.2308607916259766,1.233601779221927,0.11,-30.920863555453487,stop
2018-03-20,2018-03-21,1,1.2337445397949218,1.2321845397949218,0.2,-32.600000000000115,stop
2018-03-21,2018-03-22,-1,1.2251299242401124,1.2331899242401123,0.03,-24.389999999999866,stop
2018-03-22,2018-03-23,1,1.234826125679016,1.232016978494578,0.11,-31.670619028818354,stop
2018-03-23,2018-03-26,-1,1.2324385265731812,1.2339985265731812,0.2,-32.600000000000115,stop
2018-03-26,2018-03-27,1,1.235497273979187,1.2415324006482242,0.09,53.68614002133545,tp
2018-03-29,2018-04-05,-1,1.2309667686843873,1.2225857165748297,0.07,58.177364766902706,tp
2018-04-10,2018-04-11,1,1.232300319252014,1.235240319252014,0.2,57.399999999998855,tp
2018-04-23,2018-04-26,-1,1.2272802214050293,1.213743846268972,0.04,53.86550054422929,tp
2018-06-06,2018-06-07,1,1.1726816077804565,1.1756216077804564,0.2,57.399999999998855,tp
2018-06-15,2018-06-19,-1,1.1565976957702637,1.1646576957702637,0.03,-24.389999999999866,stop
2018-06-26,2018-06-27,1,1.1703349729156494,1.1666903049022543,0.08,-29.717344107160198,stop
2018-06-27,2018-06-28,-1,1.1649659494781495,1.1604362980907492,0.13,57.97546803620321,tp
2018-07-02,2018-07-03,1,1.1679158588027954,1.1643441995898822,0.08,-29.13327370330509,stop
2018-07-03,2018-07-04,-1,1.1641521076583863,1.1657121076583863,0.2,-32.600000000000115,stop
2018-07-04,2018-07-05,1,1.1659824033355712,1.1694926484043071,0.17,58.48416616850985,tp
2018-07-13,2018-07-16,-1,1.1665289024734498,1.1680889024734498,0.2,-32.600000000000115,stop
2018-07-16,2018-07-17,1,1.1679704566574096,1.1664104566574096,0.2,-32.600000000000115,stop
2018-07-18,2018-07-19,-1,1.1652646879577637,1.159442394870791,0.1,57.52293086972685,tp
2018-07-23,2018-07-24,1,1.1742512364959716,1.1673388233314284,0.04,-27.929652658173097,stop
2018-07-25,2018-07-26,-1,1.1684919218444825,1.1700519218444825,0.2,-32.600000000000115,stop
2018-07-26,2018-07-27,1,1.1738102813339233,1.1683926919203753,0.05,-27.43794706773987,stop
2018-07-27,2018-07-30,-1,1.16423340839386,1.1695789539829022,0.05,-27.077727945211613,stop
2018-07-31,2018-08-01,1,1.1708008428192138,1.1684629682994445,0.13,-31.30236875700091,stop
2018-08-02,2018-08-03,-1,1.1665289024734498,1.1618009597987715,0.12,55.89531209613891,tp
2018-08-22,2018-09-10,1,1.1577353854751586,1.1560494522476197,0.03,-5.267799682616881,ma_exit
2018-09-10,2018-09-11,-1,1.1560494522476197,1.160340319450238,0.07,-30.52607041832801,stop
2018-09-13,2018-09-14,1,1.1629859586334228,1.167311253509389,0.13,55.3188333875609,tp
2018-09-28,2018-10-02,-1,1.1636778931045533,1.1524879704069657,0.05,55.599613487937816,tp
2018-10-12,2018-10-15,1,1.1591040273284912,1.1575440273284912,0.2,-32.600000000000115,stop
2018-10-15,2018-10-16,-1,1.1550745586776734,1.1586022135617475,0.08,-28.781239072593106,stop
2018-10-16,2018-10-17,1,1.1584058185195922,1.1568458185195922,0.2,-32.600000000000115,stop
2018-10-18,2018-10-26,-1,1.150026283683777,1.1355147854869894,0.04,57.76599278715017,tp
2018-11-07,2018-11-08,1,1.1439106841659545,1.141995948051007,0.16,-31.75577783916216,stop
2018-11-09,2018-11-12,-1,1.1367815355682374,1.1264582562519754,0.05,51.26639658130989,tp
2018-11-19,2018-11-23,1,1.141456164894104,1.1353152019518733,0.05,-31.054814711153277,stop
2018-11-26,2018-11-29,-1,1.1336754183197022,1.1373733855289359,0.08,-30.143737673869236,stop
2018-11-29,2018-11-30,1,1.1369145293807983,1.1353545293807983,0.2,-32.600000000000115,stop
2018-12-03,2018-12-04,-1,1.1341640571975709,1.1362926488433112,0.14,-30.78028304036431,stop
2018-12-07,2018-12-10,1,1.1375352521514892,1.1415348456771979,0.14,55.01430935992134,tp
2018-12-11,2018-12-12,-1,1.135593853416443,1.137153853416443,0.2,-32.600000000000115,stop
2018-12-13,2018-12-14,1,1.1374059100723266,1.1358010873273792,0.19,-31.821632154001414,stop
2018-12-17,2018-12-18,-1,1.1305349687957764,1.136340801397398,0.05,-29.379163008107433,stop
2018-12-19,2018-12-20,1,1.1375999827957153,1.1423061227106033,0.12,55.63367897865595,tp
2018-12-27,2018-12-28,-1,1.1360712866210938,1.1379310737042778,0.16,-30.87659333094427,stop
2018-12-28,2019-01-01,1,1.143165387687683,1.1545495969628996,0.05,56.57104637608275,tp
2019-01-03,2019-01-04,-1,1.1317506651306153,1.1398106651306152,0.03,-24.389999999999866,stop
2019-01-07,2019-01-08,1,1.1411044974899291,1.144044497489929,0.19,54.529999999998914,tp
2019-01-16,2019-01-22,-1,1.1416228632354737,1.134675554152782,0.08,55.018472661533586,tp
2019-01-28,2019-01-29,1,1.1413649697875976,1.1443049697875975,0.2,57.399999999998855,tp
2019-02-06,2019-02-07,-1,1.140932522239685,1.1379925222396852,0.2,57.399999999998855,tp
2019-02-21,2019-02-22,1,1.1346958060836791,1.1331358060836791,0.2,-32.600000000000115,stop
2019-02-22,2019-02-25,-1,1.1342411856079102,1.1358011856079102,0.2,-32.600000000000115,stop
2019-02-25,2019-02-26,1,1.1342840571975707,1.1372240571975707,0.2,57.399999999998855,tp
2019-03-05,2019-03-06,-1,1.1336754183197022,1.1307354183197023,0.2,57.399999999998855,tp
2019-03-14,2019-03-15,1,1.133165993270874,1.1309361812237992,0.14,-32.197368659046234,stop
2019-03-15,2019-03-18,-1,1.130777917327881,1.132337917327881,0.2,-32.600000000000115,stop
2019-03-18,2019-03-19,1,1.1320372005081176,1.1349772005081176,0.2,57.399999999998855,tp
2019-03-25,2019-03-28,-1,1.1295261005783082,1.1225661874613084,0.08,55.119304935997825,tp
2019-04-10,2019-04-12,1,1.1267570634460449,1.1296970634460448,0.2,57.399999999998855,tp
2019-04-19,2019-04-25,-1,1.1235354761505127,1.1173220152742298,0.09,55.29114788654644,tp
2019-05-10,2019-05-15,1,1.1222684760665893,1.1198723569974693,0.13,-32.0595478985595,stop
