time,equity
2017-07-31,4052.2470791379005
2017-08-01,4028.4420791379007
2017-08-02,4028.4420791379007
2017-08-03,4028.4420791379007
2017-08-04,4028.4420791379007
2017-08-07,4028.4420791379007
2017-08-08,4028.4420791379007
2017-08-09,4028.4420791379007
2017-08-10,4028.4420791379007
2017-08-11,4028.4420791379007
2017-08-14,4028.4420791379007
2017-08-15,4028.4420791379007
2017-08-16,4028.4420791379007
2017-08-17,3999.6289685586453
2017-08-18,3999.6289685586453
2017-08-21,3999.6289685586453
2017-08-22,3999.6289685586453
2017-08-23,3969.924399518175
2017-08-24,3938.7236512956615
2017-08-25,3908.3114284581566
2017-08-28,3908.3114284581566
2017-08-29,3908.3114284581566
2017-08-30,3908.3114284581566
2017-08-31,3908.3114284581566
2017-09-01,3908.3114284581566
2017-09-04,3908.3114284581566
2017-09-05,3908.3114284581566
2017-09-06,3908.3114284581566
2017-09-07,3908.3114284581566
2017-09-08,3908.3114284581566
2017-09-11,3908.3114284581566
2017-09-12,3908.3114284581566
2017-09-13,3908.3114284581566
2017-09-14,3908.3114284581566
2017-09-15,3879.0707909059547
2017-09-18,3879.0707909059547
2017-09-19,3933.6007909059535
2017-09-20,3933.6007909059535
2017-09-21,3933.6007909059535
2017-09-22,3909.6788936786047
2017-09-25,3878.7088936786045
2017-09-26,3931.4939271610565
2017-09-27,3931.4939271610565
2017-09-28,3931.4939271610565
2017-09-29,3931.4939271610565
2017-10-02,3931.4939271610565
2017-10-03,3931.4939271610565
2017-10-04,3931.4939271610565
2017-10-05,3931.4939271610565
2017-10-06,3931.4939271610565
2017-10-09,3931.4939271610565
2017-10-10,3931.4939271610565
2017-10-11,3931.4939271610565
2017-10-12,3984.896847707619
2017-10-13,3984.896847707619
2017-10-16,3984.896847707619
2017-10-17,3984.896847707619
2017-10-18,4039.426847707618
2017-10-19,4039.426847707618
2017-10-20,4006.826847707618
2017-10-23,4006.826847707618
2017-10-24,4006.826847707618
2017-10-25,3976.5459411273578
2017-10-26,3976.5459411273578
2017-10-27,3948.8139990041777
2017-10-30,3948.8139990041777
2017-10-31,3948.8139990041777
2017-11-01,3948.8139990041777
2017-11-02,3948.8139990041777
2017-11-03,3948.8139990041777
2017-11-06,3948.8139990041777
2017-11-07,3948.8139990041777
2017-11-08,3948.8139990041777
2017-11-09,3948.8139990041777
2017-11-10,3948.8139990041777
2017-11-13,3948.8139990041777
2017-11-14,3924.423999004178
2017-11-15,3978.9539990041767
2017-11-17,3978.9539990041767
2017-11-20,3978.9539990041767
2017-11-21,3978.9539990041767
2017-11-22,3978.9539990041767
2017-11-23,3978.9539990041767
2017-11-24,3978.9539990041767
2017-11-27,3978.9539990041767
2017-11-28,3978.9539990041767
2017-11-29,3978.9539990041767
2017-11-30,3978.9539990041767
2017-12-01,3978.9539990041767
2017-12-04,3978.9539990041767
2017-12-05,3978.9539990041767
2017-12-06,3978.9539990041767
2017-12-07,3978.9539990041767
2017-12-08,4034.582030482697
2017-12-11,4034.582030482697
2017-12-12,4034.582030482697
2017-12-13,4034.582030482697
2017-12-14,4034.582030482697
2017-12-15,4004.0519254759906
2017-12-18,3975.3178565089897
2017-12-19,3975.3178565089897
2017-12-20,3975.3178565089897
2017-12-21,3975.3178565089897
2017-12-22,3975.3178565089897
2017-12-25,3975.3178565089897
2017-12-26,3975.3178565089897
2017-12-27,3975.3178565089897
2017-12-28,4029.1531439194955
2017-12-29,4029.1531439194955
2018-01-01,4004.0535714618363
2018-01-02,4004.0535714618363
2018-01-03,4004.0535714618363
2018-01-04,4004.0535714618363
2018-01-05,4004.0535714618363
2018-01-08,4004.0535714618363
2018-01-09,4004.0535714618363
2018-01-10,4004.0535714618363
2018-01-11,3973.1511433391815
2018-01-12,3973.1511433391815
2018-01-15,4020.7611433391817
2018-01-16,4020.7611433391817
2018-01-17,4020.7611433391817
2018-01-18,4020.7611433391817
2018-01-19,4020.7611433391817
2018-01-22,4020.7611433391817
2018-01-23,4020.7611433391817
2018-01-24,4020.7611433391817
2018-01-25,4020.7611433391817
2018-01-26,4020.7611433391817
2018-01-29,4020.7611433391817
2018-01-30,4020.7611433391817
2018-01-31,4020.7611433391817
2018-02-01,4012.4073574005088
2018-02-02,4012.4073574005088
2018-02-05,4012.4073574005088
2018-02-06,4012.4073574005088
2018-02-07,4012.4073574005088
2018-02-08,4012.4073574005088
2018-02-09,4012.4073574005088
2018-02-12,4012.4073574005088
2018-02-13,3988.017357400509
2018-02-14,3988.017357400509
2018-02-15,4042.5473574005077
2018-02-16,4042.5473574005077
2018-02-19,4042.5473574005077
2018-02-20,4042.5473574005077
2018-02-21,4042.5473574005077
2018-02-22,4042.5473574005077
2018-02-23,4042.5473574005077
2018-02-26,4042.5473574005077
2018-02-27,4102.350401569749
2018-02-28,4102.350401569749
2018-03-01,4057.378879485129
2018-03-02,4057.378879485129
2018-03-05,4057.378879485129
2018-03-06,4114.778879485128
2018-03-07,4114.778879485128
2018-03-08,4114.778879485128
2018-03-09,4114.778879485128
2018-03-12,4084.312752253258
2018-03-13,4084.312752253258
2018-03-14,4141.712752253257
2018-03-15,4141.712752253257
2018-03-16,4141.712752253257
2018-03-19,4141.712752253257
2018-03-20,4110.791888697804
2018-03-21,4078.191888697804
2018-03-22,4053.8018886978043
2018-03-23,4022.131269668986
2018-03-26,3989.531269668986
2018-03-27,4043.217409690322
2018-03-28,4043.217409690322
2018-03-29,4043.217409690322
2018-03-30,4043.217409690322
2018-04-02,4043.217409690322
2018-04-03,4043.217409690322
2018-04-04,4043.217409690322
2018-04-05,4101.394774457224
2018-04-06,4101.394774457224
2018-04-09,4101.394774457224
2018-04-10,4101.394774457224
2018-04-11,4158.794774457223
2018-04-12,4158.794774457223
2018-04-13,4158.794774457223
2018-04-16,4158.794774457223
2018-04-17,4158.794774457223
2018-04-18,4158.794774457223
2018-04-19,4158.794774457223
2018-04-20,4158.794774457223
2018-04-23,4158.794774457223
2018-04-24,4158.794774457223
2018-04-25,4158.794774457223
2018-04-26,4212.660275001453
2018-04-27,4212.660275001453
2018-04-30,4212.660275001453
2018-05-01,4127.938842345888
2018-05-02,4127.938842345888
2018-05-03,4127.938842345888
2018-05-04,4127.938842345888
2018-05-07,4127.938842345888
2018-05-08,4127.938842345888
2018-05-09,4127.938842345888
2018-05-10,4127.938842345888
2018-05-11,4127.938842345888
2018-05-14,4127.938842345888
2018-05-15,4127.938842345888
2018-05-16,4127.938842345888
2018-05-17,4127.938842345888
2018-05-18,4127.938842345888
2018-05-21,4127.938842345888
2018-05-22,4127.938842345888
2018-05-23,4127.938842345888
2018-05-24,4127.938842345888
2018-05-25,4127.938842345888
2018-05-28,4127.938842345888
2018-05-29,4127.938842345888
2018-05-30,4127.938842345888
2018-05-31,4127.938842345888
2018-06-01,4127.938842345888
2018-06-04,4127.938842345888
2018-06-05,4127.938842345888
2018-06-06,4127.938842345888
2018-06-07,4185.338842345886
2018-06-08,4185.338842345886
2018-06-11,4185.338842345886
2018-06-12,4185.338842345886
2018-06-13,4185.338842345886
2018-06-14,4185.338842345886
2018-06-15,4185.338842345886
2018-06-18,4185.338842345886
2018-06-19,4160.948842345887
2018-06-20,4160.948842345887
2018-06-21,4160.948842345887
2018-06-22,4160.948842345887
2018-06-25,4160.948842345887
2018-06-26,4160.948842345887
2018-06-27,4131.231498238727
2018-06-28,4189.20696627493
2018-06-29,4189.20696627493
2018-07-02,4158.572904310409
2018-07-03,4129.439630607104
2018-07-04,4096.839630607104
2018-07-05,4155.323796775613
2018-07-06,4155.323796775613
2018-07-09,4155.323796775613
2018-07-10,4155.323796775613
2018-07-11,4155.323796775613
2018-07-12,4155.323796775613
2018-07-13,4155.323796775613
2018-07-16,4122.723796775613
2018-07-17,4090.123796775613
2018-07-18,4090.123796775613
2018-07-19,4147.6467276453395
2018-07-20,4147.6467276453395
2018-07-23,4147.6467276453395
2018-07-24,4119.717074987167
2018-07-25,4119.717074987167
2018-07-26,4087.1170749871667
2018-07-27,4059.6791279194267
2018-07-30,4032.601399974215
2018-07-31,4032.601399974215
2018-08-01,4001.299031217214
2018-08-02,4001.299031217214
2018-08-03,4057.194343313353
2018-08-06,4057.194343313353
2018-08-07,4057.194343313353
2018-08-08,4057.194343313353
2018-08-09,4057.194343313353
2018-08-10,4057.194343313353
2018-08-13,4057.194343313353
2018-08-14,4057.194343313353
2018-08-15,4057.194343313353
2018-08-16,4057.194343313353
2018-08-17,4057.194343313353
2018-08-20,4057.194343313353
2018-08-21,4057.194343313353
2018-08-22,4057.194343313353
2018-08-23,4057.194343313353
2018-08-24,4057.194343313353
2018-08-27,4057.194343313353
2018-08-28,4057.194343313353
2018-08-29,4057.194343313353
2018-08-30,4057.194343313353
2018-08-31,4057.194343313353
2018-09-03,4044.897871643784
2018-09-04,4044.897871643784
2018-09-05,4044.897871643784
2018-09-06,4044.897871643784
2018-09-07,4044.897871643784
2018-09-10,4039.6300719611672
2018-09-11,4009.1040015428393
2018-09-12,4009.1040015428393
2018-09-13,4009.1040015428393
2018-09-14,4064.4228349304003
2018-09-17,4064.4228349304003
2018-09-18,4064.4228349304003
2018-09-19,4064.4228349304003
2018-09-20,4064.4228349304003
2018-09-21,4064.4228349304003
2018-09-24,4064.4228349304003
2018-09-25,4064.4228349304003
2018-09-26,4064.4228349304003
2018-09-27,4064.4228349304003
2018-09-28,4064.4228349304003
2018-10-01,4054.660353287092
2018-10-02,4110.25996677503
2018-10-03,4110.25996677503
2018-10-04,4110.25996677503
2018-10-05,4110.25996677503
2018-10-08,4110.25996677503
2018-10-09,4110.25996677503
2018-10-10,4110.25996677503
2018-10-11,4110.25996677503
2018-10-12,4110.25996677503
2018-10-15,4077.65996677503
2018-10-16,4048.878727702437
2018-10-17,4016.278727702437
2018-10-18,4016.278727702437
2018-10-19,4016.278727702437
2018-10-22,4016.278727702437
2018-10-23,4016.278727702437
2018-10-24,4016.278727702437
2018-10-25,4016.278727702437
2018-10-26,4074.0447204895872
2018-10-29,4074.0447204895872
2018-10-30,4074.0447204895872
2018-10-31,4074.0447204895872
2018-11-01,4064.3525368883397
2018-11-02,4064.3525368883397
2018-11-05,4064.3525368883397
2018-11-06,4064.3525368883397
2018-11-07,4064.3525368883397
2018-11-08,4032.5967590491778
2018-11-09,4032.5967590491778
2018-11-12,4083.8631556304877
2018-11-13,4083.8631556304877
2018-11-14,4083.8631556304877
2018-11-15,4083.8631556304877
2018-11-16,4083.8631556304877
2018-11-19,4083.8631556304877
2018-11-20,4083.8631556304877
2018-11-21,4083.8631556304877
2018-11-22,4083.8631556304877
2018-11-23,4052.8083409193346
2018-11-26,4052.8083409193346
2018-11-27,4052.8083409193346
2018-11-28,4052.8083409193346
2018-11-29,4022.6646032454655
2018-11-30,3990.0646032454656
2018-12-03,3990.0646032454656
2018-12-04,3959.2843202051013
2018-12-05,3959.2843202051013
2018-12-06,3959.2843202051013
2018-12-07,3959.2843202051013
2018-12-10,4014.2986295650226
2018-12-11,4014.2986295650226
2018-12-12,3981.6986295650227
2018-12-13,3981.6986295650227
2018-12-14,3949.8769974110214
2018-12-17,3949.8769974110214
2018-12-18,3920.497834402914
2018-12-19,3920.497834402914
2018-12-20,3976.13151338157
2018-12-21,3976.13151338157
2018-12-24,3976.13151338157
2018-12-25,3976.13151338157
2018-12-26,3976.13151338157
2018-12-27,3976.13151338157
2018-12-28,3945.254920050626
2018-12-31,3945.254920050626
2019-01-01,4001.825966426709
2019-01-02,4001.825966426709
2019-01-03,4001.825966426709
2019-01-04,3977.435966426709
2019-01-07,3977.435966426709
2019-01-08,4031.965966426708
2019-01-09,4031.965966426708
2019-01-10,4031.965966426708
2019-01-11,4031.965966426708
2019-01-14,4031.965966426708
2019-01-15,4031.965966426708
2019-01-16,4031.965966426708
2019-01-17,4031.965966426708
2019-01-18,4031.965966426708
2019-01-21,4031.965966426708
2019-01-22,4086.9844390882413
2019-01-23,4086.9844390882413
2019-01-24,4086.9844390882413
2019-01-25,4086.9844390882413
2019-01-28,4086.9844390882413
2019-01-29,4144.3844390882405
2019-01-30,4144.3844390882405
2019-01-31,4144.3844390882405
2019-02-01,4044.819679569433
2019-02-04,4044.819679569433
2019-02-05,4044.819679569433
2019-02-06,4044.819679569433
2019-02-07,4102.219679569432
2019-02-08,4102.219679569432
2019-02-11,4102.219679569432
2019-02-12,4102.219679569432
2019-02-13,4102.219679569432
2019-02-14,4102.219679569432
2019-02-15,4102.219679569432
2019-02-18,4102.219679569432
2019-02-19,4102.219679569432
2019-02-20,4102.219679569432
2019-02-21,4102.219679569432
2019-02-22,4069.619679569432
2019-02-25,4037.019679569432
2019-02-26,4094.4196795694306
2019-02-27,4094.4196795694306
2019-02-28,4094.4196795694306
2019-03-01,4069.619679569432
2019-03-04,4069.619679569432
2019-03-05,4069.619679569432
2019-03-06,4127.019679569431
2019-03-07,4127.019679569431
2019-03-08,4127.019679569431
2019-03-11,4127.019679569431
2019-03-12,4127.019679569431
2019-03-13,4127.019679569431
2019-03-14,4127.019679569431
2019-03-15,4094.8223109103847
2019-03-18,4062.2223109103847
2019-03-19,4119.622310910384
2019-03-20,4119.622310910384
2019-03-21,4119.622310910384
2019-03-22,4119.622310910384
2019-03-25,4119.622310910384
2019-03-26,4119.622310910384
2019-03-27,4119.622310910384
2019-03-28,4174.741615846382
2019-03-29,4174.741615846382
2019-04-01,4122.180647707907
2019-04-02,4122.180647707907
2019-04-03,4122.180647707907
2019-04-04,4122.180647707907
2019-04-05,4122.180647707907
2019-04-08,4122.180647707907
2019-04-09,4122.180647707907
2019-04-10,4122.180647707907
2019-04-11,4122.180647707907
2019-04-12,4179.580647707906
2019-04-15,4179.580647707906
2019-04-16,4179.580647707906
2019-04-17,4179.580647707906
2019-04-18,4179.580647707906
2019-04-19,4179.580647707906
2019-04-22,4179.580647707906
2019-04-23,4179.580647707906
2019-04-24,4179.580647707906
2019-04-25,4234.871795594452
2019-04-26,4234.871795594452
2019-04-29,4234.871795594452
2019-04-30,4234.871795594452
2019-05-01,4178.52622165118
2019-05-02,4178.52622165118
2019-05-03,4178.52622165118
2019-05-06,4178.52622165118
2019-05-07,4178.52622165118
2019-05-08,4178.52622165118
2019-05-09,4178.52622165118
2019-05-10,4178.52622165118
2019-05-13,4178.52622165118
2019-05-14,4178.52622165118
2019-05-15,4146.46667375262
2019-05-16,4146.46667375262
2019-05-17,4146.46667375262
2019-05-20,4146.46667375262
2019-05-21,4146.46667375262
2019-05-23,4202.351922808061
2019-05-24,4202.351922808061
2019-05-27,4202.351922808061
2019-05-28,4169.799337832088
2019-05-29,4169.799337832088
2019-05-30,4229.893191635302
2019-05-31,4229.893191635302
2019-06-03,4204.209706643242
2019-06-04,4204.209706643242
2019-06-05,4204.209706643242
2019-06-06,4204.209706643242
2019-06-07,4204.209706643242
2019-06-10,4204.209706643242
2019-06-11,4204.209706643242
2019-06-12,4204.209706643242
2019-06-13,4204.209706643242
2019-06-14,4204.209706643242
2019-06-17,4191.743354409356
2019-06-18,4191.743354409356
2019-06-19,4191.743354409356
2019-06-20,4159.864204062922
2019-06-21,4159.864204062922
2019-06-24,4220.540455349218
2019-06-25,4220.540455349218
2019-06-26,4220.540455349218
2019-06-27,4220.540455349218
2019-06-28,4220.540455349218
2019-07-01,4212.375080996229
2019-07-02,4212.375080996229
2019-07-03,4212.375080996229
2019-07-04,4212.375080996229
2019-07-05,4272.863617977636
2019-07-08,4272.863617977636
2019-07-09,4272.863617977636
2019-07-10,4272.863617977636
2019-07-11,4272.863617977636
2019-07-12,4272.863617977636
2019-07-15,4272.863617977636
2019-07-16,4272.863617977636
2019-07-17,4272.863617977636
2019-07-18,4272.863617977636
2019-07-19,4272.863617977636
2019-07-22,4272.863617977636
2019-07-23,4272.863617977636
2019-07-24,4272.863617977636
2019-07-25,4272.863617977636
2019-07-26,4272.863617977636
2019-07-29,4272.863617977636
2019-07-30,4272.863617977636
2019-07-31,4272.863617977636
2019-08-01,4242.619349486933
2019-08-02,4242.619349486933
2019-08-05,4242.619349486933
2019-08-06,4242.619349486933
2019-08-07,4242.619349486933
2019-08-08,4242.619349486933
2019-08-09,4242.619349486933
2019-08-12,4218.229349486934
2019-08-13,4218.229349486934
2019-08-14,4218.229349486934
2019-08-15,4218.229349486934
2019-08-16,4274.292973105319
2019-08-19,4274.292973105319
2019-08-20,4274.292973105319
2019-08-21,4274.292973105319
2019-08-22,4274.292973105319
2019-08-23,4274.292973105319
2019-08-26,4274.292973105319
2019-08-27,4240.062973105319
2019-08-28,4240.062973105319
2019-08-29,4240.062973105319
2019-08-30,4298.726712029122
2019-09-02,4270.673030758027
2019-09-03,4270.673030758027
2019-09-04,4270.673030758027
2019-09-05,4270.673030758027
2019-09-06,4270.673030758027
2019-09-09,4270.673030758027
2019-09-10,4270.673030758027
2019-09-11,4270.673030758027
2019-09-12,4236.443030758027
2019-09-13,4207.00873677513
2019-09-16,4174.270436425024
2019-09-17,4174.270436425024
2019-09-18,4144.870433030985
2019-09-19,4113.801139777009
2019-09-20,4081.201139777009
2019-09-23,4048.601139777009
2019-09-24,4048.601139777009
2019-09-25,4105.025078370619
2019-09-26,4105.025078370619
2019-09-27,4105.025078370619
2019-09-30,4105.025078370619
2019-10-01,4105.025078370619
2019-10-02,4105.025078370619
2019-10-03,4105.025078370619
2019-10-04,4105.025078370619
2019-10-07,4105.025078370619
2019-10-08,4072.425078370619
2019-10-09,4039.825078370619
2019-10-10,4039.825078370619
2019-10-11,4096.865784249682
2019-10-14,4096.865784249682
2019-10-15,4096.865784249682
2019-10-16,4096.865784249682
2019-10-17,4096.865784249682
2019-10-18,4096.865784249682
2019-10-21,4096.865784249682
2019-10-22,4096.865784249682
2019-10-23,4096.865784249682
2019-10-24,4096.865784249682
2019-10-25,4096.865784249682
2019-10-28,4096.865784249682
2019-10-29,4096.865784249682
2019-10-30,4096.865784249682
2019-10-31,4096.865784249682
2019-11-01,4096.865784249682
2019-11-04,4096.865784249682
2019-11-05,4096.865784249682
2019-11-06,4096.865784249682
2019-11-07,4096.865784249682
2019-11-08,4096.865784249682
2019-11-11,4096.865784249682
2019-11-12,4096.865784249682
2019-11-13,4096.865784249682
2019-11-14,4096.865784249682
2019-11-15,4096.865784249682
2019-11-18,4096.865784249682
2019-11-19,4096.829423852344
2019-11-20,4064.229423852344
2019-11-21,4064.229423852344
2019-11-22,4064.229423852344
2019-11-25,4064.229423852344
2019-11-26,4064.229423852344
2019-11-27,4064.229423852344
2019-11-28,4064.229423852344
2019-11-29,4064.229423852344
2019-12-02,4033.882439562886
2019-12-03,4033.882439562886
2019-12-04,4033.882439562886
2019-12-05,4033.882439562886
2019-12-06,4033.882439562886
2019-12-09,4033.882439562886
2019-12-10,4033.882439562886
2019-12-11,4033.882439562886
2019-12-12,4033.882439562886
2019-12-13,4090.353204477263
2019-12-16,4090.353204477263
2019-12-17,4090.353204477263
2019-12-18,4090.353204477263
2019-12-19,4090.353204477263
2019-12-20,4090.353204477263
2019-12-23,4090.353204477263
2019-12-24,4090.353204477263
2019-12-25,4060.111075820455
2019-12-26,4060.111075820455
2019-12-27,4060.111075820455
2019-12-30,4060.111075820455
2019-12-31,4060.111075820455
2020-01-01,4060.111075820455
2020-01-02,4060.111075820455
2020-01-03,4060.111075820455
2020-01-06,4060.111075820455
2020-01-07,4060.111075820455
2020-01-08,4051.2712889857385
2020-01-09,4108.671288985737
2020-01-10,4108.671288985737
2020-01-13,4108.671288985737
2020-01-14,4108.671288985737
2020-01-15,4108.671288985737
2020-01-16,4108.671288985737
2020-01-17,4076.0712889857373
2020-01-20,4133.4712889857365
2020-01-21,4133.4712889857365
2020-01-22,4133.4712889857365
2020-01-23,4133.4712889857365
2020-01-24,4133.4712889857365
2020-01-27,4133.4712889857365
2020-01-28,4133.4712889857365
2020-01-29,4133.4712889857365
2020-01-30,4133.4712889857365
2020-01-31,4133.4712889857365
2020-02-03,4096.791182403096
2020-02-04,4065.4203369184293
2020-02-05,4122.820336918428
2020-02-06,4122.820336918428
2020-02-07,4122.820336918428
2020-02-10,4122.820336918428
2020-02-11,4122.820336918428
2020-02-12,4122.820336918428
2020-02-13,4122.820336918428
2020-02-14,4122.820336918428
2020-02-17,4122.820336918428
2020-02-18,4122.820336918428
2020-02-19,4122.820336918428
2020-02-20,4122.820336918428
