year,month,start_equity,end_equity,pnl,pnl_pct,withdrawn,positive
2018,5,4241.249921203618,4241.249921203618,0.0,0.0,0.0,False
2018,6,4241.249921203618,4268.074268508151,26.82434730453224,0.00632463255004784,13.41217365226612,True
2018,7,4254.662094855885,4175.891266607365,-78.77082824852005,-0.0185140033432404,0.0,False
2018,8,4175.891266607365,4190.519177196335,14.627910588968916,0.003502943361083519,7.313955294484458,True
2018,9,4183.20522190185,4227.021773188519,43.81655128666898,0.010474396775290946,21.90827564333449,True
2018,10,4205.113497545184,4257.431007202738,52.31750965755509,0.012441402518171375,26.158754828777546,True
2018,11,4231.272252373961,4210.822620929899,-20.449631444062106,-0.00483297462898749,0.0,False
2018,12,4210.822620929899,4080.6467884403405,-130.17583248955862,-0.030914584680560867,0.0,False
2019,1,4080.6467884403405,4088.4599709324375,7.813182492096985,0.0019146921792472151,3.9065912460484924,True
2019,2,4084.5533796863892,4132.563379686389,48.01000000000022,0.011754039067959594,24.00500000000011,True
2019,3,4108.558379686389,4100.23200949403,-8.326370192359718,-0.002026591671065723,0.0,False
2019,4,4100.23200949403,4091.6895597430407,-8.542449750988908,-0.002083406434369808,0.0,False
2019,5,4091.6895597430407,4126.005452895305,34.31589315226438,0.008386729406328525,17.15794657613219,True
2019,6,4108.847506319173,4162.713600389261,53.866094070088366,0.013109781754432451,26.933047035044183,True
2019,7,4135.780553354217,4182.822803090349,47.04224973613236,0.011374454986007412,23.52112486806618,True
2019,8,4159.301678222283,4064.478998198574,-94.82268002370893,-0.022797740428445398,0.0,False
2019,9,4064.478998198574,4194.997979447839,130.51898124926538,0.032112106202815405,65.25949062463269,True
2019,10,4129.738488823206,4260.738784886196,131.00029606298995,0.031721208598929775,65.50014803149497,True
2019,11,4195.238636854701,4220.825447752522,25.586810897820214,0.006099012025929335,12.793405448910107,True
2019,12,4208.032042303612,4358.679505686048,150.6474633824355,0.035799980101854506,75.32373169121774,True
2020,1,4283.35577399483,4339.722605797009,56.36683180217915,0.013159502683478746,28.183415901089575,True
2020,2,4311.53918989592,4272.808681207628,-38.73050868829159,-0.008982988900821413,0.0,False
2020,3,4272.808681207628,4464.079709748651,191.27102854102304,0.04476470696716613,95.63551427051152,True
2020,4,4368.44419547814,4301.69419547814,-66.75,-0.015280039531944624,0.0,False
2020,5,4301.69419547814,4346.070239902387,44.376044424247084,0.01031594585939985,22.188022212123542,True
2020,6,4323.882217690263,4333.002338309761,9.120120619498266,0.002109243536326034,4.560060309749133,True
2020,7,4328.442278000012,4404.462278000012,76.01999999999953,0.017562900257763196,38.00999999999976,True
2020,8,4366.452278000012,4408.59543330238,42.14315530236854,0.00965157812778652,21.07157765118427,True
2020,9,4387.523855651196,4466.167749504173,78.64389385297727,0.017924436753017938,39.321946926488636,True
2020,10,4426.8458025776845,4519.5652423010815,92.71943972339704,0.020944808981014865,46.35971986169852,True
2020,11,4473.205522439383,4487.729953057893,14.52443061851045,0.0032469848625667017,7.262215309255225,True
2020,12,4480.467737748638,4382.261308968969,-98.20642877966839,-0.02191878940501322,0.0,False
2021,1,4382.261308968969,4288.942446497059,-93.3188624719105,-0.02129468233236552,0.0,False
2021,2,4288.942446497059,4338.649729898548,49.707283401488894,0.01158963637809752,24.853641700744447,True
2021,3,4313.796088197803,4367.714076704851,53.917988507047994,0.012498965506172913,26.958994253523997,True
2021,4,4340.755082451327,4350.874820146255,10.119737694927608,0.002331331186096948,5.059868847463804,True
2021,5,4345.814951298791,4284.488981021602,-61.3259702771893,-0.014111500596421255,0.0,False
2021,6,4284.488981021602,4223.930197059115,-60.558783962486814,-0.014134424018998658,0.0,False
2021,7,4223.930197059115,4269.647554129122,45.71735707000698,0.01082341680310849,22.85867853500349,True
2021,8,4246.7888755941185,4191.886219782519,-54.90265581159929,-0.012928039848441606,0.0,False
2021,9,4191.886219782519,4210.383207690722,18.496987908202755,0.004412569172538849,9.248493954101377,True
2021,10,4201.134713736621,4201.134713736621,0.0,0.0,0.0,False
2021,11,4201.134713736621,4272.631938052928,71.49722431630653,0.017018550745951835,35.748612158153264,True
2021,12,4236.883325894774,4250.957169927609,14.073844032834131,0.003321744534908079,7.036922016417066,True
2022,1,4243.920247911192,4319.940247911192,76.01999999999953,0.017912683452856043,38.00999999999976,True
2022,2,4281.930247911192,4368.921213756656,86.99096584546442,0.020315829733074303,43.49548292273221,True
2022,3,4325.425730833924,4260.446383500307,-64.97934733361672,-0.015022647798668588,0.0,False
2022,4,4260.446383500307,4276.871834814074,16.425451313766644,0.0038553357642003194,8.212725656883322,True
2022,5,4268.65910915719,4264.348915417983,-4.310193739206625,-0.0010097301351518874,0.0,False
2022,6,4264.348915417983,4307.281744405737,42.932828987753965,0.010067850881649952,21.466414493876982,True
2022,7,4285.81532991186,4188.176842779788,-97.63848713207244,-0.02278177653867331,0.0,False
2022,8,4188.176842779788,4100.227527478523,-87.9493153012645,-0.020999427341012313,0.0,False
2022,9,4100.227527478523,4129.855367243783,29.627839765259523,0.007225901383935995,14.813919882629762,True
2022,10,4115.041447361153,4135.080360297277,20.038912936125598,0.0048696746296385245,10.019456468062799,True
2022,11,4125.060903829215,4202.77418798008,77.71328415086373,0.018839305882423208,38.856642075431864,True
2022,12,4163.917545904647,4131.317545904647,-32.600000000000364,-0.007829165597206304,0.0,False
2023,1,4131.317545904647,4195.441729729835,64.12418382518808,0.015521485122525632,32.06209191259404,True
2023,2,4163.379637817241,4163.088040900845,-0.2915969163959744,-7.003851240163426e-05,0.0,False
2023,3,4163.088040900845,4222.698040900846,59.61000000000058,0.014318697902699568,29.80500000000029,True
2023,4,4192.893040900845,4166.698437710591,-26.194603190254384,-0.006247381684848907,0.0,False
2023,5,4166.698437710591,4137.1809350243175,-29.517502686273474,-0.007084146627729552,0.0,False
2023,6,4137.1809350243175,4117.318831787183,-19.86210323713476,-0.004800878556938921,0.0,False
2023,7,4117.318831787183,4075.8000362152193,-41.51879557196344,-0.010083939881318735,0.0,False
2023,8,4075.8000362152193,4115.600036215219,39.79999999999973,0.009764954032670832,19.899999999999864,True
2023,9,4095.7000362152194,4138.027199715243,42.327163500022834,0.01033453698409437,21.163581750011417,True
2023,10,4116.863617965231,4247.983858160551,131.12024019531873,0.03184954673337593,65.56012009765936,True
2023,11,4182.423738062891,4296.243751396429,113.82001333353674,0.0272138885158138,56.91000666676837,True
2023,12,4239.33374472966,4218.009699588798,-21.324045140861926,-0.005030046329183679,0.0,False
2024,1,4218.009699588798,4134.640540361021,-83.36915922777735,-0.019765046826683393,0.0,False
2024,2,4134.640540361021,4038.414881178509,-96.22565918251166,-0.02327304108862378,0.0,False
2024,3,4038.414881178509,4116.573801768526,78.15892059001726,0.01935386107907976,39.07946029500863,True
2024,4,4077.4943414735176,4106.115939615231,28.621598141713093,0.0070194084270316535,14.310799070856547,True
2024,5,4091.805140544374,4099.213228914137,7.408088369763391,0.001810469490924443,3.7040441848816954,True
2024,6,4095.5091847292556,4032.2100374373067,-63.299147291948884,-0.015455745412064908,0.0,False
2024,7,4032.2100374373067,4081.3180718982658,49.10803446095906,0.01217893760617935,24.55401723047953,True
2024,8,4056.7640546677862,4200.418041230376,143.65398656258958,0.035410978954346306,71.82699328129479,True
2024,9,4128.591047949081,4170.260868129495,41.66982018041381,0.010092988066985638,20.834910090206904,True
2024,10,4149.425958039288,4187.595958039286,38.16999999999916,0.009198862779090407,19.08499999999958,True
2024,11,4168.510958039287,4118.90212158772,-49.608836451567186,-0.011900853074619562,0.0,False
2024,12,4118.90212158772,4040.032985783931,-78.86913580378905,-0.019148096622744516,0.0,False
2025,1,4040.032985783931,4046.490257454647,6.457271670715727,0.001598321521986968,3.2286358353578635,True
2025,2,4043.261621619289,4033.120782885514,-10.140838733775126,-0.00250808374099567,0.0,False
2025,3,4033.120782885514,3973.267780324533,-59.85300256098117,-0.014840369476403104,0.0,False
2025,4,3973.267780324533,4048.8308249751544,75.56304465062158,0.019017858555823202,37.78152232531079,True
2025,5,4011.0493026498434,3992.1219485876386,-18.927354062204813,-0.0047188036431516115,0.0,False
2025,6,3992.1219485876386,4036.3270613884015,44.20511280076289,0.011073086786940987,22.102556400381445,True
2025,7,4014.2245049880203,4133.224548374934,119.0000433869136,0.02964459093880917,59.5000216934568,True
2025,8,4073.724526681477,4042.016815909906,-31.707710771570873,-0.007783469540931501,0.0,False
2025,9,4042.016815909906,4087.9485087119606,45.931692802054386,0.011363558068650591,22.965846401027193,True
2025,10,4064.9826623109334,4241.445985565825,176.46332325489175,0.043410596775970686,88.23166162744587,True
2025,11,4153.2143239383795,4229.761883284497,76.54755934611785,0.018430919614456566,38.273779673058925,True
2025,12,4191.488103611438,4191.488103611438,0.0,0.0,0.0,False
2026,1,4191.488103611438,4206.814174487572,15.32607087613269,0.003656474859830225,7.663035438066345,True
2026,2,4199.151139049505,4112.825972655177,-86.32516639432833,-0.020557765971212075,0.0,False
2026,3,4112.825972655177,4100.2247456466375,-12.601227008539354,-0.0030638852925751674,0.0,False
2026,4,4100.2247456466375,4125.702213832063,25.477468185425096,0.006213676021656003,12.738734092712548,True
2026,5,4112.96347973935,4166.70574074286,53.742261003510066,0.013066554387912013,26.871130501755033,True
2026,6,4139.834610241105,4252.034610241104,112.19999999999891,0.027102532000297556,56.099999999999454,True
2026,7,4195.934610241105,4243.944610241105,48.01000000000022,0.011442027690999097,0.0,True
