entry_time,exit_time,side,entry,exit,lots,pnl,reason
2020-03-11,2020-03-12,-1,1.2909122328186036,1.2840182217131038,0.11,75.06412216049789,tp
2020-03-27,2020-03-30,1,1.2201226134872436,1.2319138761889266,0.06,70.32757621009775,tp
2020-04-22,2020-04-23,-1,1.2298010210418702,1.2378610210418701,0.04,-32.519999999999825,stop
2020-04-28,2020-04-29,1,1.2423268933868408,1.2407668933868408,0.21,-34.23000000000012,stop
2020-05-06,2020-05-07,-1,1.2443602899932862,1.2406702899932862,0.21,76.01999999999937,tp
2020-05-27,2020-05-28,1,1.23356191116333,1.2257209222693919,0.04,-31.64395557575256,stop
2020-06-15,2020-06-16,-1,1.2508155922317505,1.2527679380776624,0.17,-34.37987938050166,stop
2020-06-16,2020-06-17,1,1.2638352294540405,1.2557752294540405,0.04,-32.519999999999825,stop
2020-06-18,2020-06-19,-1,1.255212150039673,1.251522150039673,0.21,76.01999999999937,tp
2020-07-03,2020-07-06,1,1.2467003245925903,1.2503903245925903,0.21,76.01999999999937,tp
2020-08-24,2020-08-25,-1,1.3093546251678467,1.3109708543323912,0.21,-35.41081245543479,stop
2020-08-26,2020-08-27,1,1.3152783294296264,1.3264274676807413,0.07,77.55396775780397,tp
2020-09-08,2020-09-09,-1,1.3161624292755127,1.2964314558122685,0.04,78.64389385297703,tp
2020-10-01,2020-10-02,1,1.2918160338973999,1.2857811061474607,0.05,-30.52463874969595,stop
2020-10-16,2020-10-19,-1,1.2901460747146607,1.2932858775048608,0.1,-32.09802790200097,stop
2020-10-20,2020-10-21,1,1.2949271579360961,1.298782263254851,0.2,75.7021063750954,tp
2020-10-29,2020-10-30,-1,1.2989281038665772,1.2952381038665772,0.22,79.63999999999935,tp
2020-11-04,2020-11-05,1,1.3122238298034667,1.3041638298034668,0.04,-32.519999999999825,stop
2020-11-05,2020-11-06,-1,1.2966204504394532,1.3001544025929521,0.09,-32.43556938149048,stop
2020-11-06,2020-11-23,1,1.3139995713806152,1.3339395713806153,0.04,79.48000000000027,tp
2020-12-11,2020-12-14,-1,1.3305058102035523,1.3364010959594859,0.05,-29.82642877966783,stop
2020-12-16,2020-12-21,1,1.3445074935531616,1.3364474935531616,0.04,-32.519999999999825,stop
2020-12-23,2020-12-24,-1,1.3398837665939332,1.3414437665939332,0.22,-35.86000000000013,stop
2020-12-24,2021-01-11,1,1.3505900283432006,1.3515653232955933,0.04,3.6211798095707204,ma_exit
2021-01-11,2021-01-12,-1,1.3515653232955933,1.3567548917345733,0.06,-31.55741063387998,stop
2021-01-13,2021-01-15,1,1.367113985595703,1.3590539855957031,0.04,-32.519999999999825,stop
2021-01-18,2021-01-19,-1,1.3574735741043091,1.3599314688464323,0.13,-32.86263164760176,stop
2021-01-20,2021-02-03,1,1.3644841094589233,1.365873656692505,0.06,7.91728340148987,ma_exit
2021-02-03,2021-02-04,-1,1.365873656692505,1.367433656692505,0.21,-34.23000000000012,stop
2021-02-05,2021-02-08,1,1.3676748653030395,1.3713648653030395,0.21,76.01999999999937,tp
2021-03-02,2021-03-03,-1,1.3928917269134522,1.395244300996541,0.14,-33.91603716324256,stop
2021-03-12,2021-03-15,1,1.3990527768707275,1.393827969598093,0.06,-31.768843635806476,stop
2021-03-15,2021-03-16,-1,1.3928917269134522,1.3885800903327123,0.18,76.34945845331734,tp
2021-03-18,2021-03-19,1,1.3976449151611328,1.393033973854387,0.07,-32.76658914721965,stop
2021-03-19,2021-03-22,-1,1.3924455265426636,1.3887555265426637,0.21,76.01999999999937,tp
2021-04-02,2021-04-05,1,1.383568563041687,1.3817841040247385,0.18,-33.38026230507226,stop
2021-04-08,2021-04-16,-1,1.3743215422058106,1.3823815422058106,0.04,-32.519999999999825,stop
2021-04-16,2021-04-19,1,1.3786098142242431,1.382299814224243,0.21,76.01999999999937,tp
2021-05-03,2021-05-04,-1,1.3819191078567505,1.3877780319410546,0.05,-29.644620421520536,stop
2021-05-04,2021-05-06,1,1.3904358525848388,1.3869857026008756,0.09,-31.681349855668813,stop
2021-06-04,2021-06-07,-1,1.4109344105148316,1.4157887281395718,0.06,-29.545905748441207,stop
2021-06-07,2021-06-08,1,1.4164907117462158,1.4149307117462158,0.21,-34.23000000000012,stop
2021-06-09,2021-06-10,-1,1.4149275640869141,1.4164875640869141,0.21,-34.23000000000012,stop
2021-06-11,2021-06-14,1,1.4170726914978027,1.4154659856847291,0.2,-33.53411626147078,stop
2021-06-14,2021-06-17,-1,1.411870799484253,1.401660622620335,0.07,70.98123804742606,tp
2021-07-12,2021-07-13,1,1.3900106330490112,1.3853737596449336,0.06,-28.241240424465545,stop
2021-07-14,2021-07-15,-1,1.3805452207946778,1.3858041921337507,0.06,-31.97382803443762,stop
2021-07-15,2021-07-16,1,1.385869302330017,1.384309302330017,0.2,-32.600000000000115,stop
2021-07-16,2021-07-19,-1,1.3829128364944459,1.3783677332936533,0.16,71.60165121268159,tp
2021-07-27,2021-07-29,1,1.3829753776168823,1.396431532480128,0.05,66.93077431622848,tp
2021-08-10,2021-08-11,-1,1.384847364845276,1.386407364845276,0.21,-34.23000000000012,stop
2021-08-12,2021-08-13,1,1.386753239212036,1.385193239212036,0.21,-34.23000000000012,stop
2021-08-13,2021-08-16,-1,1.3810982326889039,1.3866633886500932,0.05,-28.175779805946693,stop
2021-08-16,2021-08-17,1,1.386445679244995,1.384885679244995,0.2,-32.600000000000115,stop
2021-08-17,2021-08-18,-1,1.3842146019363404,1.3784266693213905,0.13,74.33312399434897,tp
2021-08-31,2021-09-01,1,1.376105823097229,1.374545823097229,0.2,-32.600000000000115,stop
2021-09-01,2021-09-02,-1,1.3752798656845093,1.3768398656845093,0.2,-32.600000000000115,stop
2021-09-02,2021-09-03,1,1.3772238870239257,1.3822756159652776,0.15,74.72593412027794,tp
2021-09-09,2021-09-10,-1,1.3767057279968262,1.3782657279968262,0.21,-34.23000000000012,stop
2021-09-10,2021-09-16,1,1.3840281148529052,1.3767983782998867,0.04,-29.198946212074027,stop
2021-09-17,2021-09-20,-1,1.379640541496277,1.375950541496277,0.2,72.39999999999941,tp
2021-10-14,2021-11-01,1,1.3669832130050659,1.36826594871521,0.04,4.85094284057658,ma_exit
2021-11-01,2021-11-04,-1,1.36826594871521,1.354866692420064,0.05,66.64628147572968,tp
2021-12-17,2021-12-20,1,1.3324339767074584,1.3261371588691944,0.05,-31.8340891913204,stop
2021-12-20,2021-12-22,-1,1.3228838066482544,1.3269248898787478,0.07,-28.777582613453433,stop
2021-12-22,2021-12-23,1,1.3270239015197753,1.331243096844087,0.18,74.68551583760853,tp
2022-01-21,2022-01-24,-1,1.3597071985626221,1.3560171985626222,0.21,76.01999999999937,tp
2022-02-03,2022-02-04,1,1.3565624137496948,1.3527669341156947,0.08,-30.92383707200052,stop
2022-02-07,2022-02-08,-1,1.3532847980880738,1.3548447980880738,0.21,-34.23000000000012,stop
2022-02-08,2022-02-09,1,1.3538407464599609,1.3575307464599609,0.21,76.01999999999937,tp
2022-02-24,2022-02-25,-1,1.3545130113983155,1.3499650818149351,0.17,76.12480291746596,tp
2022-03-23,2022-03-24,1,1.3267070432281494,1.3186470432281494,0.04,-32.519999999999825,stop
2022-03-29,2022-03-30,-1,1.3102984051132203,1.3167202745799438,0.05,-32.459347333617586,stop
2022-04-01,2022-04-04,1,1.314759649810791,1.313199649810791,0.21,-34.23000000000012,stop
2022-04-04,2022-04-05,-1,1.3103155712509156,1.314804453779047,0.07,-31.91217769692057,stop
2022-04-14,2022-04-15,1,1.312086023864746,1.3091740562942058,0.11,-32.80164327594266,stop
2022-04-15,2022-04-19,-1,1.3069415907287598,1.300715841807184,0.12,73.86898705890948,tp
2022-04-21,2022-04-22,1,1.3069420238113403,1.3053820238113403,0.21,-34.23000000000012,stop
2022-04-22,2022-04-25,-1,1.302566132965088,1.2930298473116228,0.08,75.73028522772074,tp
2022-05-18,2022-05-19,1,1.2484994311904907,1.2404394311904907,0.04,-32.519999999999825,stop
2022-05-19,2022-05-20,-1,1.2345231394195557,1.2406306795345818,0.05,-30.887700575130616,stop
2022-05-20,2022-05-27,1,1.2462746282196044,1.2660437971649126,0.03,59.097506835924335,tp
2022-06-02,2022-06-03,-1,1.2482547382736207,1.2504235954113914,0.15,-33.582857066560614,stop
2022-06-03,2022-06-06,1,1.2579849143600463,1.250191094156513,0.04,-31.455280814133012,stop
2022-06-06,2022-06-07,-1,1.249170146408081,1.2520906960927622,0.11,-32.89604653149254,stop
2022-06-07,2022-06-08,1,1.2524081845855712,1.2560981845855712,0.2,72.39999999999941,tp
2022-06-10,2022-06-13,-1,1.2492372612380982,1.23547385855811,0.05,68.46701339994107,tp
2022-07-20,2022-07-21,1,1.200410522994995,1.1982980059736674,0.15,-32.73775531991463,stop
2022-07-21,2022-07-22,-1,1.1971146683120728,1.1986746683120728,0.21,-34.23000000000012,stop
2022-07-22,2022-07-25,1,1.1996761937713623,1.1969579454248025,0.11,-30.670731812157356,stop
2022-08-08,2022-08-09,-1,1.2058926443481446,1.2087899283789514,0.11,-32.64012433887482,stop
2022-08-11,2022-08-12,1,1.2213595290756225,1.2132995290756226,0.03,-24.389999999999866,stop
2022-08-16,2022-08-17,-1,1.205630860748291,1.2132906584888887,0.04,-30.91919096239065,stop
2022-09-13,2022-09-14,1,1.1690354724502563,1.1631090404033082,0.05,-29.98216023474047,stop
2022-09-14,2022-09-22,-1,1.1505555729293824,1.1306155729293823,0.03,59.6100000000002,tp
2022-10-04,2022-10-05,1,1.1334741492843627,1.1254141492843628,0.03,-24.389999999999866,stop
2022-10-07,2022-10-10,-1,1.1161484341049195,1.1062471608283302,0.07,68.81891293612507,tp
2022-10-14,2022-10-17,1,1.1304505248641967,1.1223905248641968,0.03,-24.389999999999866,stop
2022-11-03,2022-11-04,-1,1.1383734564208985,1.1346834564208985,0.2,72.39999999999941,tp
2022-11-08,2022-11-09,1,1.1518550296401977,1.1437950296401977,0.03,-24.389999999999866,stop
2022-11-10,2022-11-11,-1,1.1367557863616944,1.1426671295315218,0.05,-29.906715849137218,stop
2022-11-11,2022-11-15,1,1.1696232934570312,1.1895632934570313,0.03,59.6100000000002,tp
2022-12-16,2022-12-19,-1,1.2188576082611084,1.2204176082611085,0.2,-32.600000000000115,stop
2023-01-09,2023-01-13,1,1.2116965432739257,1.2245913800389634,0.05,64.12418382518833,tp
2023-02-01,2023-02-02,-1,1.2308303932571412,1.2323903932571412,0.2,-32.600000000000115,stop
2023-02-02,2023-02-03,1,1.2390638967132568,1.2323084974841578,0.04,-27.30159691639583,stop
2023-02-03,2023-02-06,-1,1.2222395758056641,1.202299575805664,0.03,59.6100000000002,tp
2023-03-13,2023-03-21,1,1.2079936643218994,1.2279336643218994,0.03,59.6100000000002,tp
2023-04-17,2023-04-18,-1,1.2399578909301758,1.2415178909301758,0.2,-32.600000000000115,stop
2023-04-19,2023-04-20,1,1.2426047702407836,1.2410447702407836,0.2,-32.600000000000115,stop
2023-04-26,2023-04-27,-1,1.2414203504943848,1.2440984099060488,0.11,-30.2286535283039,stop
2023-04-27,2023-04-28,1,1.2472072024917602,1.2559314587840165,0.08,69.23405033805007,tp
2023-05-12,2023-05-16,-1,1.2507530073547364,1.2543726951905205,0.08,-29.51750268627317,stop
2023-06-01,2023-06-02,1,1.2447544713592529,1.248723925737736,0.19,74.08963319118027,tp
2023-06-05,2023-06-06,-1,1.2429636339569092,1.2445236339569092,0.21,-34.23000000000012,stop
2023-06-06,2023-06-07,1,1.2433771272277832,1.2418171272277831,0.2,-32.600000000000115,stop
2023-06-29,2023-06-30,-1,1.2641944507980347,1.2695487980836975,0.05,-27.121736428313763,stop
2023-07-03,2023-07-04,1,1.2693854947662353,1.2730754947662353,0.2,72.39999999999941,tp
2023-07-04,2023-07-05,-1,1.2692331890487671,1.2707931890487671,0.2,-32.600000000000115,stop
2023-07-05,2023-07-06,1,1.2718229671096801,1.2699338087927667,0.17,-33.30569138752757,stop
2023-07-06,2023-07-07,-1,1.2703942875289918,1.2719542875289918,0.2,-32.600000000000115,stop
2023-07-07,2023-07-10,1,1.2743349452590942,1.283560978673382,0.08,73.2482673143019,tp
2023-07-21,2023-07-26,-1,1.2871732334518433,1.2906804327443109,0.09,-32.194793632208096,stop
2023-07-27,2023-07-28,1,1.292784609375,1.2909677518534395,0.17,-32.076577866527934,stop
2023-07-28,2023-07-31,-1,1.2793176988983155,1.2873776988983154,0.03,-24.389999999999866,stop
2023-08-18,2023-08-21,1,1.275082268295288,1.273522268295288,0.2,-32.600000000000115,stop
2023-08-23,2023-08-24,-1,1.2730955700302125,1.2694055700302125,0.2,72.39999999999941,tp
2023-08-31,2023-09-01,1,1.271239437637329,1.2683021539873314,0.1,-30.0728364999768,stop
2023-09-01,2023-09-04,-1,1.2672226051712037,1.2635326051712037,0.2,72.39999999999941,tp
2023-10-09,2023-10-10,1,1.222150482711792,1.225840482711792,0.2,72.39999999999941,tp
2023-10-13,2023-10-17,-1,1.218263588371277,1.2212103982543945,0.08,-24.134479064940585,ma_exit
